Class,Method,URI,Host-Header,Host,Connection,Accept,Accept-Charset,Accept-Language,Cache-control,Cookie,Pragma,User-Agent,Content-Length,Content-Type,POST-Data,GET-Query
Valid,POST,/tienda1/publico/entrar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=6668A86C42BA38863FC02E6926B08FA9,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),33,application/x-www-form-urlencoded,errorMsg=Credenciales+incorrectas,
Valid,GET,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=4A850DEC0FB9659525991F90904ED4C6,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,B2=Vaciar+carrito
Valid,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=2391DDB5BA9E73BA243FFCB972FB32EF,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),17,application/x-www-form-urlencoded,B2=Vaciar+carrito,
Valid,GET,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=35004C0CCFCA15F51A1B6D466D30576B,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=entrar&login=weng&pwd=r7as3%F3n&remember=on&B1=Entrar
Valid,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=6020B450A3357529C44F990304CA789D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),68,application/x-www-form-urlencoded,id=3&nombre=Vino+Rioja&precio=100&cantidad=59&B1=A%F1adir+al+carrito,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=371B7569FAF1FB7BD722A348F00DFBF5,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/ogono.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=499D7FAA71EBDB4A8D3DC401088D9C7D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/entrar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=E8513EF000A54650E00764FB4471C946,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,errorMsg=Credenciales+incorrectas
Valid,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=40D446A511CB705044535862C6197E8A,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),255,application/x-www-form-urlencoded,modo=registro&login=eisenhar2&password=agrupamiento&nombre=Florencio&apellidos=Dalmases+Teixid%F3&email=bovo.castilla%4023horas.lk&dni=42218384K&direccion=C%2F+Salmon%2C+27+&ciudad=S%E9nia%2C+La&cp=44156&provincia=Segovia&ntc=8145247630144584&B1=Registrar,
Valid,GET,/tienda1/publico/miembros.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D73CDF09A4EDFF679F63767AB24F435E,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=0D70D4B006E8F84AA4A3F15D39A53ABA,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),251,application/x-www-form-urlencoded,modo=registro&login=wee-thon&password=4asi258&nombre=Habib&apellidos=Yebra+Lores&email=shimada%40filtroselectroestaticos.es&dni=50020791T&direccion=C%2F+Mar+Caspio%2C+187+9-F&ciudad=Baliarrain&cp=50470&provincia=Soria&ntc=0004533796646501&B1=Registrar,
Valid,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=43C96BB516F52A5604499C9330AE0610,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),43,application/x-www-form-urlencoded,modo=insertar&precio=7569&B1=Pasar+por+caja,
Valid,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=B7617F326C418AFFBC23FF12CBADDCE9,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),74,application/x-www-form-urlencoded,id=3&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=54&B1=A%F1adir+al+carrito,
Valid,GET,/tienda1/imagenes/logo.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=7A118DE31C0861F3522EE85BA31F5EF3,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=C7EB393EE14697FD27B4E9759096C3BD,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=7F9666066D095FF8C973DB1FE3DC595D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),61,application/x-www-form-urlencoded,modo=entrar&login=goupil&pwd=dEsArzOnAR&remember=on&B1=Entrar,
Valid,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=5A5916D99225C69868DD36AC550F223B,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),241,application/x-www-form-urlencoded,modo=registro&login=waissman&password=sab6rro_s0&nombre=Trinitario&apellidos=Membre%F1o+Scherf&email=esham%40cpanelweb.com.bv&dni=41676908B&direccion=C%2F+Ordas%2C+59+&ciudad=Portbou&cp=10867&provincia=Soria&ntc=6301148659351869&B1=Registrar,
Valid,POST,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=5ABA60DBB3E88938B178F8C72D7BC94E,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),4,application/x-www-form-urlencoded,id=1,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=72CBEA6A5AE6F8148BB401F1B6D766B4,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/entrar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=89FDB069F5840D7D9E3651814C7A3146,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),33,application/x-www-form-urlencoded,errorMsg=Credenciales+incorrectas,
Valid,GET,/tienda1/imagenes/nuestratierra.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=C0CCCAE662FDA078F722CBE8AB91AF55,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=C2ADA517A0C500061A07F636C32CE94D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),274,application/x-www-form-urlencoded,modo=registro&login=taheri&password=desdibujarse&nombre=Gelsomino&apellidos=Brathwaite+Bastante&email=talbot_polani%40clichotel.sj&dni=47777569Z&direccion=Pascual+y+Genis%2C+111+7%3FC&ciudad=Alcal%E1+de+Guada%EDra&cp=23391&provincia=%C1vila&ntc=2258686176362494&B1=Registrar,
Valid,GET,/tienda1/global/menum.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=F9197312B1C1D0AE6F1A9D2BDC70B7BC,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/salir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=399D7B702F8CC0A2F86C991257F2608D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/nuestratierra.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=0A2F5F0BA23DB474993895B17B30761D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/estilos.css,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=6E3C674D6137C950C4A6158CCD80D653,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=047497B3FBF01F2EE7F8FFBDD96153E6,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/salir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=79F7FC350EDF5E6F0F7D43CCA4898E50,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=5793D72FD48BC5B0C64260C55C2E3D07,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),250,application/x-www-form-urlencoded,modo=registro&login=mereu&password=mAgneTIzar&nombre=Sylvina&apellidos=Garrig%F3s+Gomis&email=lonza%40deuxmanagement.fr&dni=15074727K&direccion=Grupo+Partida+Plana+S%2FN+1%3FC&ciudad=Pontils&cp=19415&provincia=Le%F3n&ntc=3246974816793870&B1=Registrar,
Valid,GET,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=AA29DF04F9E0F319ECA8F951890E1537,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=registro&login=parnigon&password=pavorosa&nombre=Ladislao&apellidos=Cedula+Casc%E1rriez&email=haller%40vi%F1avilano.fm&dni=70430768F&direccion=Praza+Valentin+Garcia+Escudero+87%2C+&ciudad=Vilanova+de+Sau&cp=10895&provincia=Burgos&ntc=1693400782786511&B1=Registrar
Valid,GET,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=FB25D2445A3F4E81430931555DE5A72B,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,id=1
Valid,GET,/tienda1/global/titulo.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=671AE3DD589090CBF23B905AE7AF0588,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/3.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=3A1BB7DF842D1AFE7D3277000EBFC6FD,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=0452BE5CD197F75AEA5F2651CC0AE47E,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),17,application/x-www-form-urlencoded,B2=Vaciar+carrito,
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=DFF7BBFAD7F822B6C2EAB25B13EBA484,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/salir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=A42277CADBC47847C207602EE4324187,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=3EDA8AD72CFE6C1919C1F16A0F52C3D1,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=insertar&precio=7099&B1=Pasar+por+caja
Valid,GET,/tienda1/global/menum.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=3C88967AB37CF24D7A09B5D84E18CF9C,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/2.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=21AA6673DE34D3DF1026C318A55B3490,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=A8D5F56B670DAE9C1214735CD4C82EA7,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,B2=Vaciar+carrito
Valid,GET,/tienda1/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=524821310CE42EAE6450AA739F773B04,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/titulo.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=C7CE6C3FD59B68838A6DCECCC54E39DC,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/2.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=26F106D64A55D23D3CB2EA2C1AA88D64,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/carrito.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=BC2CA0AFCAEAEFE41FA65DCF0867FFAA,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=2545BE5C58A89B1A8B7B5AC57C7BEA5C,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),62,application/x-www-form-urlencoded,modo=entrar&login=quigley&pwd=esfoya*za&remember=off&B1=Entrar,
Valid,GET,/tienda1/imagenes/1.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=926723D6A210454E03A9FA7C5A0EEB3C,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D792DA1BF94AEC56E6169E797D867659,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/nuestratierra.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=00B9A2321D19CC3D03FCA459BC71FFB9,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=2D06AA12B52E0013032F95224DF71DE3,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=4EF6EE8BFEB3304704DF270F337D2076,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,B2=Vaciar+carrito
Valid,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=9B9071C54408CA235A30CC5ABE385F75,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),74,application/x-www-form-urlencoded,id=3&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=96&B1=A%F1adir+al+carrito,
Valid,GET,/tienda1/publico/entrar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=4A97B01CFF8657E3C8041E1EA6EE2E35,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,errorMsg=Credenciales+incorrectas
Valid,GET,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=C95A0A27BFB2B0D4F1D92344112A8251,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,id=2
Valid,GET,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=DA9DDFCA7EC676567DD127A7BFA52EBB,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=insertar&precio=8232&B1=Confirmar
Valid,GET,/tienda1/miembros/salir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=9F912C6E1B4EBA542D517AC1FA9D98EB,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/menum.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=FC0A303136A4754DC24235CE6FC7F78E,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
